Agent_Breed,Policy_ID,Age,Social_Grade,Payment_at_Purchase,Attribute_Brand,Attribute_Price,Attribute_Promotions,Auto_Renew,Inertia_for_Switch
Breed_C,135672002.0,49,2,375,22.3,37.6,5.9,0,7
Breed_C,135672003.0,49,2,375,22.3,37.6,5.9,0,7
Breed_C,135672004.0,49,2,375,22.3,37.6,5.9,0,3
Breed_C,135672005.0,49,2,375,22.3,37.6,5.9,0,8
Breed_C,135672006.0,49,2,375,22.3,37.6,5.9,0,8
Breed_C,135672007.0,49,2,375,22.3,37.6,5.9,0,3
Breed_C,135672008.0,49,2,375,22.3,37.6,5.9,0,4
Breed_C,135672009.0,49,2,375,22.3,37.6,5.9,0,7
Breed_C,135672010.0,49,2,375,22.3,37.6,5.9,0,4
Breed_C,135672011.0,49,2,375,22.3,37.6,5.9,0,8
Breed_C,135672012.0,49,2,375,22.3,37.6,5.9,0,5
Breed_C,135672013.0,49,2,375,22.3,37.6,5.9,0,4
Breed_C,135672014.0,49,2,375,22.3,37.6,5.9,0,3
Breed_C,135672015.0,49,2,375,22.3,37.6,5.9,0,6
Breed_C,25766014001.0,35,4,825,21.3,21.2,7.6,0,8
Breed_C,25766014002.0,35,4,825,21.3,21.2,7.6,0,0
Breed_C,25766014003.0,35,4,825,21.3,21.2,7.6,0,7
Breed_C,25766014004.0,35,4,825,21.3,21.2,7.6,0,5
Breed_C,25766014005.0,35,4,825,21.3,21.2,7.6,0,4
Breed_C,25766014006.0,35,4,825,21.3,21.2,7.6,0,8
Breed_C,25766014007.0,35,4,825,21.3,21.2,7.6,0,7
Breed_C,25766014008.0,35,4,825,21.3,21.2,7.6,0,5
Breed_C,25766014009.0,35,4,825,21.3,21.2,7.6,0,2
Breed_C,25766014010.0,35,4,825,21.3,21.2,7.6,0,6
Breed_C,25766014011.0,35,4,825,21.3,21.2,7.6,0,8
Breed_C,25766014012.0,35,4,825,21.3,21.2,7.6,0,7
Breed_C,25766014013.0,35,4,825,21.3,21.2,7.6,0,2
Breed_C,25766014014.0,35,4,825,21.3,21.2,7.6,0,3
Breed_C,25766014015.0,35,4,825,21.3,21.2,7.6,0,9
Breed_C,25516221001.0,54,4,375,13,16,4.4,0,8
Breed_C,25516221002.0,54,4,375,13,16,4.4,0,2
Breed_C,25516221003.0,54,4,375,13,16,4.4,0,0
Breed_C,25516221004.0,54,4,375,13,16,4.4,0,5
Breed_C,25516221005.0,54,4,375,13,16,4.4,0,2
Breed_C,25516221006.0,54,4,375,13,16,4.4,0,8
Breed_C,25516221007.0,54,4,375,13,16,4.4,0,9
Breed_C,25516221008.0,54,4,375,13,16,4.4,0,3
Breed_C,25516221009.0,54,4,375,13,16,4.4,0,1
Breed_C,25516221010.0,54,4,375,13,16,4.4,0,5
Breed_C,25516221011.0,54,4,375,13,16,4.4,0,6
Breed_C,25516221012.0,54,4,375,13,16,4.4,0,4
Breed_C,25516221013.0,54,4,375,13,16,4.4,0,1
Breed_C,25516221014.0,54,4,375,13,16,4.4,0,3
Breed_C,25516221015.0,54,4,375,13,16,4.4,0,4
Breed_C,136116001.0,46,5,525,17.2,10.1,2.9,0,9
Breed_C,136116002.0,46,5,525,17.2,10.1,2.9,0,4
Breed_C,136116003.0,46,5,525,17.2,10.1,2.9,0,7
Breed_C,136116004.0,46,5,525,17.2,10.1,2.9,0,9
Breed_C,136116005.0,46,5,525,17.2,10.1,2.9,0,2
Breed_C,136116006.0,46,5,525,17.2,10.1,2.9,0,2
Breed_C,136116007.0,46,5,525,17.2,10.1,2.9,0,3
Breed_C,136116008.0,46,5,525,17.2,10.1,2.9,0,6
Breed_C,136116009.0,46,5,525,17.2,10.1,2.9,0,6
Breed_C,136116010.0,46,5,525,17.2,10.1,2.9,0,6
Breed_C,136116011.0,46,5,525,17.2,10.1,2.9,0,6
Breed_C,136116012.0,46,5,525,17.2,10.1,2.9,0,9
Breed_C,136116013.0,46,5,525,17.2,10.1,2.9,0,7
Breed_C,136116014.0,46,5,525,17.2,10.1,2.9,0,6
Breed_C,136116015.0,46,5,525,17.2,10.1,2.9,0,4
Breed_C,22092787001.0,27,3,375,17.5,26.1,5.3,0,3
Breed_C,22092787002.0,27,3,375,17.5,26.1,5.3,0,8
Breed_C,22092787003.0,27,3,375,17.5,26.1,5.3,0,9
Breed_C,22092787004.0,27,3,375,17.5,26.1,5.3,0,6
Breed_C,22092787005.0,27,3,375,17.5,26.1,5.3,0,8
Breed_C,22092787006.0,27,3,375,17.5,26.1,5.3,0,9
Breed_C,22092787007.0,27,3,375,17.5,26.1,5.3,0,7
Breed_C,22092787008.0,27,3,375,17.5,26.1,5.3,0,1
Breed_C,22092787009.0,27,3,375,17.5,26.1,5.3,0,9
Breed_C,22092787010.0,27,3,375,17.5,26.1,5.3,0,4
Breed_C,22092787011.0,27,3,375,17.5,26.1,5.3,0,6
Breed_C,22092787012.0,27,3,375,17.5,26.1,5.3,0,2
Breed_C,22092787013.0,27,3,375,17.5,26.1,5.3,0,2
Breed_C,22092787014.0,27,3,375,17.5,26.1,5.3,0,4
Breed_C,22092787015.0,27,3,375,17.5,26.1,5.3,0,5
Breed_C,23689890001.0,24,2,250,26.3,12.1,8.2,0,3
Breed_C,23689890002.0,24,2,250,26.3,12.1,8.2,0,8
Breed_C,23689890003.0,24,2,250,26.3,12.1,8.2,0,4
Breed_C,23689890004.0,24,2,250,26.3,12.1,8.2,0,6
Breed_C,23689890005.0,24,2,250,26.3,12.1,8.2,0,3
Breed_C,23689890006.0,24,2,250,26.3,12.1,8.2,0,5
Breed_C,23689890007.0,24,2,250,26.3,12.1,8.2,0,9
Breed_C,23689890008.0,24,2,250,26.3,12.1,8.2,0,5
Breed_C,23689890009.0,24,2,250,26.3,12.1,8.2,0,6
Breed_C,23689890010.0,24,2,250,26.3,12.1,8.2,0,3
Breed_C,23689890011.0,24,2,250,26.3,12.1,8.2,0,5
Breed_C,23689890012.0,24,2,250,26.3,12.1,8.2,0,6
Breed_C,23689890013.0,24,2,250,26.3,12.1,8.2,0,9
Breed_C,23689890014.0,24,2,250,26.3,12.1,8.2,0,6
Breed_C,23689890015.0,24,2,250,26.3,12.1,8.2,0,6
Breed_C,135976001.0,25,2,250,12.3,44.7,5.4,0,0
Breed_C,135976002.0,25,2,250,12.3,44.7,5.4,0,7
Breed_C,135976003.0,25,2,250,12.3,44.7,5.4,0,5
Breed_C,135976004.0,25,2,250,12.3,44.7,5.4,0,6
Breed_C,135976005.0,25,2,250,12.3,44.7,5.4,0,6
Breed_C,135976006.0,25,2,250,12.3,44.7,5.4,0,4
Breed_C,135976007.0,25,2,250,12.3,44.7,5.4,0,1
Breed_C,135976008.0,25,2,250,12.3,44.7,5.4,0,6
Breed_C,135976009.0,25,2,250,12.3,44.7,5.4,0,9
Breed_C,135976010.0,25,2,250,12.3,44.7,5.4,0,0
Breed_C,135976011.0,25,2,250,12.3,44.7,5.4,0,5
Breed_C,135976012.0,25,2,250,12.3,44.7,5.4,0,0
Breed_C,135976013.0,25,2,250,12.3,44.7,5.4,0,7
Breed_C,135976014.0,25,2,250,12.3,44.7,5.4,0,8
Breed_C,135976015.0,25,2,250,12.3,44.7,5.4,0,9
Breed_C,21873297001.0,47,4,150,10.5,16.4,1.5,0,3
Breed_C,21873297002.0,47,4,150,10.5,16.4,1.5,0,3
Breed_C,21873297003.0,47,4,150,10.5,16.4,1.5,0,2
Breed_C,21873297004.0,47,4,150,10.5,16.4,1.5,0,7
Breed_C,21873297005.0,47,4,150,10.5,16.4,1.5,0,0
Breed_C,21873297006.0,47,4,150,10.5,16.4,1.5,0,2
Breed_C,21873297007.0,47,4,150,10.5,16.4,1.5,0,5
Breed_C,21873297008.0,47,4,150,10.5,16.4,1.5,0,7
Breed_C,21873297009.0,47,4,150,10.5,16.4,1.5,0,6
Breed_C,21873297010.0,47,4,150,10.5,16.4,1.5,0,9
Breed_C,21873297011.0,47,4,150,10.5,16.4,1.5,0,1
Breed_C,21873297012.0,47,4,150,10.5,16.4,1.5,0,9
Breed_C,21873297013.0,47,4,150,10.5,16.4,1.5,0,2
Breed_C,21873297014.0,47,4,150,10.5,16.4,1.5,0,1
Breed_C,21873297015.0,47,4,150,10.5,16.4,1.5,0,1
Breed_C,100238001.0,46,6,675,13.7,27.1,4,0,0
Breed_C,100238002.0,46,6,675,13.7,27.1,4,0,4
Breed_C,100238003.0,46,6,675,13.7,27.1,4,0,9
Breed_C,100238004.0,46,6,675,13.7,27.1,4,0,8
Breed_C,100238005.0,46,6,675,13.7,27.1,4,0,1
Breed_C,100238006.0,46,6,675,13.7,27.1,4,0,6
Breed_C,100238007.0,46,6,675,13.7,27.1,4,0,1
Breed_C,100238008.0,46,6,675,13.7,27.1,4,0,6
Breed_C,100238009.0,46,6,675,13.7,27.1,4,0,4
Breed_C,100238010.0,46,6,675,13.7,27.1,4,0,7
Breed_C,100238011.0,46,6,675,13.7,27.1,4,0,9
Breed_C,100238012.0,46,6,675,13.7,27.1,4,0,3
Breed_C,100238013.0,46,6,675,13.7,27.1,4,0,6
Breed_C,100238014.0,46,6,675,13.7,27.1,4,0,9
Breed_C,100238015.0,46,6,675,13.7,27.1,4,0,5
Breed_C,135831001.0,48,4,250,30.4,17.2,6.2,0,7
Breed_C,135831002.0,48,4,250,30.4,17.2,6.2,0,8
Breed_C,135831003.0,48,4,250,30.4,17.2,6.2,0,6
Breed_C,135831004.0,48,4,250,30.4,17.2,6.2,0,3
Breed_C,135831005.0,48,4,250,30.4,17.2,6.2,0,5
Breed_C,135831006.0,48,4,250,30.4,17.2,6.2,0,1
Breed_C,135831007.0,48,4,250,30.4,17.2,6.2,0,0
Breed_C,135831008.0,48,4,250,30.4,17.2,6.2,0,5
Breed_C,135831009.0,48,4,250,30.4,17.2,6.2,0,2
Breed_C,135831010.0,48,4,250,30.4,17.2,6.2,0,3
Breed_C,135831011.0,48,4,250,30.4,17.2,6.2,0,2
Breed_C,135831012.0,48,4,250,30.4,17.2,6.2,0,3
Breed_C,135831013.0,48,4,250,30.4,17.2,6.2,0,6
Breed_C,135831014.0,48,4,250,30.4,17.2,6.2,0,8
Breed_C,135831015.0,48,4,250,30.4,17.2,6.2,0,7
Breed_C,26080223001.0,32,2,675,9.5,17.9,3.7,0,2
Breed_C,26080223002.0,32,2,675,9.5,17.9,3.7,0,8
Breed_C,26080223003.0,32,2,675,9.5,17.9,3.7,0,7
Breed_C,26080223004.0,32,2,675,9.5,17.9,3.7,0,9
Breed_C,26080223005.0,32,2,675,9.5,17.9,3.7,0,4
Breed_C,26080223006.0,32,2,675,9.5,17.9,3.7,0,8
Breed_C,26080223007.0,32,2,675,9.5,17.9,3.7,0,0
Breed_C,26080223008.0,32,2,675,9.5,17.9,3.7,0,8
Breed_C,26080223009.0,32,2,675,9.5,17.9,3.7,0,4
Breed_C,26080223010.0,32,2,675,9.5,17.9,3.7,0,1
Breed_C,26080223011.0,32,2,675,9.5,17.9,3.7,0,7
Breed_C,26080223012.0,32,2,675,9.5,17.9,3.7,0,9
Breed_C,26080223013.0,32,2,675,9.5,17.9,3.7,0,6
Breed_C,26080223014.0,32,2,675,9.5,17.9,3.7,0,9
Breed_C,26080223015.0,32,2,675,9.5,17.9,3.7,0,5
Breed_C,23032864001.0,22,4,825,14.7,29.4,7.2,1,1
Breed_C,23032864002.0,22,4,825,14.7,29.4,7.2,1,5
Breed_C,23032864003.0,22,4,825,14.7,29.4,7.2,1,9
Breed_C,23032864004.0,22,4,825,14.7,29.4,7.2,1,4
Breed_C,23032864005.0,22,4,825,14.7,29.4,7.2,1,6
Breed_C,23032864006.0,22,4,825,14.7,29.4,7.2,1,2
Breed_C,23032864007.0,22,4,825,14.7,29.4,7.2,1,3
Breed_C,23032864008.0,22,4,825,14.7,29.4,7.2,1,9
Breed_C,23032864009.0,22,4,825,14.7,29.4,7.2,1,4
Breed_C,23032864010.0,22,4,825,14.7,29.4,7.2,1,9
Breed_C,23032864011.0,22,4,825,14.7,29.4,7.2,1,2
Breed_C,23032864012.0,22,4,825,14.7,29.4,7.2,1,4
Breed_C,23032864013.0,22,4,825,14.7,29.4,7.2,1,1
Breed_C,23032864014.0,22,4,825,14.7,29.4,7.2,1,2
Breed_C,23032864015.0,22,4,825,14.7,29.4,7.2,1,3
Breed_C,25422577001.0,22,5,1200,13.5,21.8,0.6,0,1
Breed_C,25422577002.0,22,5,1200,13.5,21.8,0.6,0,5
Breed_C,25422577003.0,22,5,1200,13.5,21.8,0.6,0,5
Breed_C,25422577004.0,22,5,1200,13.5,21.8,0.6,0,7
Breed_C,25422577005.0,22,5,1200,13.5,21.8,0.6,0,9
Breed_C,25422577006.0,22,5,1200,13.5,21.8,0.6,0,8
Breed_C,25422577007.0,22,5,1200,13.5,21.8,0.6,0,9
Breed_C,25422577008.0,22,5,1200,13.5,21.8,0.6,0,8
Breed_C,25422577009.0,22,5,1200,13.5,21.8,0.6,0,9
Breed_C,25422577010.0,22,5,1200,13.5,21.8,0.6,0,0
Breed_C,25422577011.0,22,5,1200,13.5,21.8,0.6,0,6
Breed_C,25422577012.0,22,5,1200,13.5,21.8,0.6,0,9
Breed_C,25422577013.0,22,5,1200,13.5,21.8,0.6,0,1
Breed_C,25422577014.0,22,5,1200,13.5,21.8,0.6,0,8
Breed_C,25422577015.0,22,5,1200,13.5,21.8,0.6,0,8
Breed_C,24897634001.0,24,5,525,18.8,21.4,9.5,0,9
Breed_C,24897634002.0,24,5,525,18.8,21.4,9.5,0,9
Breed_C,24897634003.0,24,5,525,18.8,21.4,9.5,0,9
Breed_C,24897634004.0,24,5,525,18.8,21.4,9.5,0,5
Breed_C,24897634005.0,24,5,525,18.8,21.4,9.5,0,3
Breed_C,24897634006.0,24,5,525,18.8,21.4,9.5,0,7
Breed_C,24897634007.0,24,5,525,18.8,21.4,9.5,0,5
Breed_C,24897634008.0,24,5,525,18.8,21.4,9.5,0,5
Breed_C,24897634009.0,24,5,525,18.8,21.4,9.5,0,4
Breed_C,24897634010.0,24,5,525,18.8,21.4,9.5,0,5
Breed_C,24897634011.0,24,5,525,18.8,21.4,9.5,0,8
Breed_C,24897634012.0,24,5,525,18.8,21.4,9.5,0,9
Breed_C,24897634013.0,24,5,525,18.8,21.4,9.5,0,5
Breed_C,24897634014.0,24,5,525,18.8,21.4,9.5,0,7
Breed_C,24897634015.0,24,5,525,18.8,21.4,9.5,0,3
Breed_C,20498882001.0,51,2,375,11.2,9.8,3.1,1,4
Breed_C,20498882002.0,51,2,375,11.2,9.8,3.1,1,1
Breed_C,20498882003.0,51,2,375,11.2,9.8,3.1,1,9
Breed_C,20498882004.0,51,2,375,11.2,9.8,3.1,1,3
Breed_C,20498882005.0,51,2,375,11.2,9.8,3.1,1,7
Breed_C,20498882006.0,51,2,375,11.2,9.8,3.1,1,7
Breed_C,20498882007.0,51,2,375,11.2,9.8,3.1,1,3
Breed_C,20498882008.0,51,2,375,11.2,9.8,3.1,1,6
Breed_C,20498882009.0,51,2,375,11.2,9.8,3.1,1,0
Breed_C,20498882010.0,51,2,375,11.2,9.8,3.1,1,5
Breed_C,20498882011.0,51,2,375,11.2,9.8,3.1,1,0
Breed_C,20498882012.0,51,2,375,11.2,9.8,3.1,1,5
Breed_C,20498882013.0,51,2,375,11.2,9.8,3.1,1,6
Breed_C,20498882014.0,51,2,375,11.2,9.8,3.1,1,7
Breed_C,20498882015.0,51,2,375,11.2,9.8,3.1,1,7
Breed_C,100449001.0,33,3,375,12.2,6.1,5,0,8
Breed_C,100449002.0,33,3,375,12.2,6.1,5,0,8
Breed_C,100449003.0,33,3,375,12.2,6.1,5,0,9
Breed_C,100449004.0,33,3,375,12.2,6.1,5,0,9
Breed_C,100449005.0,33,3,375,12.2,6.1,5,0,6
Breed_C,100449006.0,33,3,375,12.2,6.1,5,0,7
Breed_C,100449007.0,33,3,375,12.2,6.1,5,0,8
Breed_C,100449008.0,33,3,375,12.2,6.1,5,0,4
Breed_C,100449009.0,33,3,375,12.2,6.1,5,0,3
Breed_C,100449010.0,33,3,375,12.2,6.1,5,0,7
Breed_C,100449011.0,33,3,375,12.2,6.1,5,0,9
Breed_C,100449012.0,33,3,375,12.2,6.1,5,0,8
Breed_C,100449013.0,33,3,375,12.2,6.1,5,0,8
Breed_C,100449014.0,33,3,375,12.2,6.1,5,0,5
Breed_C,100449015.0,33,3,375,12.2,6.1,5,0,7
Breed_C,20156854001.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854002.0,27,4,825,12.2,33.9,2.3,1,8
Breed_C,20156854003.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854004.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854005.0,27,4,825,12.2,33.9,2.3,1,8
Breed_C,20156854006.0,27,4,825,12.2,33.9,2.3,1,8
Breed_C,20156854007.0,27,4,825,12.2,33.9,2.3,1,0
Breed_C,20156854008.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854009.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854010.0,27,4,825,12.2,33.9,2.3,1,6
Breed_C,20156854011.0,27,4,825,12.2,33.9,2.3,1,7
Breed_C,20156854012.0,27,4,825,12.2,33.9,2.3,1,2
Breed_C,20156854013.0,27,4,825,12.2,33.9,2.3,1,9
Breed_C,20156854014.0,27,4,825,12.2,33.9,2.3,1,0
Breed_C,20156854015.0,27,4,825,12.2,33.9,2.3,1,5
Breed_C,24105288001.0,34,2,250,10.2,22,2.1,0,9
Breed_C,24105288002.0,34,2,250,10.2,22,2.1,0,8
Breed_C,24105288003.0,34,2,250,10.2,22,2.1,0,9
Breed_C,24105288004.0,34,2,250,10.2,22,2.1,0,6
Breed_C,24105288005.0,34,2,250,10.2,22,2.1,0,7
Breed_C,24105288006.0,34,2,250,10.2,22,2.1,0,8
Breed_C,24105288007.0,34,2,250,10.2,22,2.1,0,8
Breed_C,24105288008.0,34,2,250,10.2,22,2.1,0,1
Breed_C,24105288009.0,34,2,250,10.2,22,2.1,0,7
Breed_C,24105288010.0,34,2,250,10.2,22,2.1,0,5
Breed_C,24105288011.0,34,2,250,10.2,22,2.1,0,4
Breed_C,24105288012.0,34,2,250,10.2,22,2.1,0,6
Breed_C,24105288013.0,34,2,250,10.2,22,2.1,0,5
Breed_C,24105288014.0,34,2,250,10.2,22,2.1,0,9
Breed_C,24105288015.0,34,2,250,10.2,22,2.1,0,5
Breed_C,24088646001.0,20,5,1750,15.6,22.2,3.2,0,8
Breed_C,24088646002.0,20,5,1750,15.6,22.2,3.2,0,7
Breed_C,24088646003.0,20,5,1750,15.6,22.2,3.2,0,8
Breed_C,24088646004.0,20,5,1750,15.6,22.2,3.2,0,5
Breed_C,24088646005.0,20,5,1750,15.6,22.2,3.2,0,6
Breed_C,24088646006.0,20,5,1750,15.6,22.2,3.2,0,6
Breed_C,24088646007.0,20,5,1750,15.6,22.2,3.2,0,6
Breed_C,24088646008.0,20,5,1750,15.6,22.2,3.2,0,4
Breed_C,24088646009.0,20,5,1750,15.6,22.2,3.2,0,7
Breed_C,24088646010.0,20,5,1750,15.6,22.2,3.2,0,7
Breed_C,24088646011.0,20,5,1750,15.6,22.2,3.2,0,6
Breed_C,24088646012.0,20,5,1750,15.6,22.2,3.2,0,6
Breed_C,24088646013.0,20,5,1750,15.6,22.2,3.2,0,2
Breed_C,24088646014.0,20,5,1750,15.6,22.2,3.2,0,9
Breed_C,24088646015.0,20,5,1750,15.6,22.2,3.2,0,9
Breed_C,136058001.0,48,5,250,19.2,39.1,5.3,0,1
Breed_C,136058002.0,48,5,250,19.2,39.1,5.3,0,8
Breed_C,136058003.0,48,5,250,19.2,39.1,5.3,0,9
Breed_C,136058004.0,48,5,250,19.2,39.1,5.3,0,8
Breed_C,136058005.0,48,5,250,19.2,39.1,5.3,0,7
Breed_C,136058006.0,48,5,250,19.2,39.1,5.3,0,3
Breed_C,136058007.0,48,5,250,19.2,39.1,5.3,0,2
Breed_C,136058008.0,48,5,250,19.2,39.1,5.3,0,0
Breed_C,136058009.0,48,5,250,19.2,39.1,5.3,0,1
Breed_C,136058010.0,48,5,250,19.2,39.1,5.3,0,1
Breed_C,136058011.0,48,5,250,19.2,39.1,5.3,0,9
Breed_C,136058012.0,48,5,250,19.2,39.1,5.3,0,9
Breed_C,136058013.0,48,5,250,19.2,39.1,5.3,0,4
Breed_C,136058014.0,48,5,250,19.2,39.1,5.3,0,7
Breed_C,136058015.0,48,5,250,19.2,39.1,5.3,0,4
Breed_C,130898001.0,53,2,375,8.8,44.4,1.5,0,3
Breed_C,130898002.0,53,2,375,8.8,44.4,1.5,0,3
Breed_C,130898003.0,53,2,375,8.8,44.4,1.5,0,5
Breed_C,130898004.0,53,2,375,8.8,44.4,1.5,0,8
Breed_C,130898005.0,53,2,375,8.8,44.4,1.5,0,9
Breed_C,130898006.0,53,2,375,8.8,44.4,1.5,0,8
Breed_C,130898007.0,53,2,375,8.8,44.4,1.5,0,8
Breed_C,130898008.0,53,2,375,8.8,44.4,1.5,0,4
Breed_C,130898009.0,53,2,375,8.8,44.4,1.5,0,7
Breed_C,130898010.0,53,2,375,8.8,44.4,1.5,0,4
Breed_C,130898011.0,53,2,375,8.8,44.4,1.5,0,9
Breed_C,130898012.0,53,2,375,8.8,44.4,1.5,0,5
Breed_C,130898013.0,53,2,375,8.8,44.4,1.5,0,5
Breed_C,130898014.0,53,2,375,8.8,44.4,1.5,0,2
Breed_C,130898015.0,53,2,375,8.8,44.4,1.5,0,7
Breed_C,21467057001.0,50,4,375,9.7,31.3,1.8,0,2
Breed_C,21467057002.0,50,4,375,9.7,31.3,1.8,0,5
Breed_C,21467057003.0,50,4,375,9.7,31.3,1.8,0,2
Breed_C,21467057004.0,50,4,375,9.7,31.3,1.8,0,9
Breed_C,21467057005.0,50,4,375,9.7,31.3,1.8,0,8
Breed_C,21467057006.0,50,4,375,9.7,31.3,1.8,0,6
Breed_C,21467057007.0,50,4,375,9.7,31.3,1.8,0,1
Breed_C,21467057008.0,50,4,375,9.7,31.3,1.8,0,4
Breed_C,21467057009.0,50,4,375,9.7,31.3,1.8,0,9
Breed_C,21467057010.0,50,4,375,9.7,31.3,1.8,0,9
Breed_C,21467057011.0,50,4,375,9.7,31.3,1.8,0,9
Breed_C,21467057012.0,50,4,375,9.7,31.3,1.8,0,7
Breed_C,21467057013.0,50,4,375,9.7,31.3,1.8,0,4
Breed_C,21467057014.0,50,4,375,9.7,31.3,1.8,0,1
Breed_C,21467057015.0,50,4,375,9.7,31.3,1.8,0,6
Breed_C,135280001.0,46,3,525,10.1,12,2.7,0,1
Breed_C,135280002.0,46,3,525,10.1,12,2.7,0,4
Breed_C,135280003.0,46,3,525,10.1,12,2.7,0,4
Breed_C,135280004.0,46,3,525,10.1,12,2.7,0,1
Breed_C,135280005.0,46,3,525,10.1,12,2.7,0,6
Breed_C,135280006.0,46,3,525,10.1,12,2.7,0,5
Breed_C,135280007.0,46,3,525,10.1,12,2.7,0,1
Breed_C,135280008.0,46,3,525,10.1,12,2.7,0,3
Breed_C,135280009.0,46,3,525,10.1,12,2.7,0,6
Breed_C,135280010.0,46,3,525,10.1,12,2.7,0,7
Breed_C,135280011.0,46,3,525,10.1,12,2.7,0,2
Breed_C,135280012.0,46,3,525,10.1,12,2.7,0,8
Breed_C,135280013.0,46,3,525,10.1,12,2.7,0,5
Breed_C,135280014.0,46,3,525,10.1,12,2.7,0,3
Breed_C,135280015.0,46,3,525,10.1,12,2.7,0,9
Breed_C,133030001.0,49,3,150,9.2,69.8,1.4,1,7
Breed_C,133030002.0,49,3,150,9.2,69.8,1.4,1,5
Breed_C,133030003.0,49,3,150,9.2,69.8,1.4,1,3
Breed_C,133030004.0,49,3,150,9.2,69.8,1.4,1,3
Breed_C,133030005.0,49,3,150,9.2,69.8,1.4,1,7
Breed_C,133030006.0,49,3,150,9.2,69.8,1.4,1,2
Breed_C,133030007.0,49,3,150,9.2,69.8,1.4,1,5
Breed_C,133030008.0,49,3,150,9.2,69.8,1.4,1,7
Breed_C,133030009.0,49,3,150,9.2,69.8,1.4,1,2
Breed_C,133030010.0,49,3,150,9.2,69.8,1.4,1,8
Breed_C,133030011.0,49,3,150,9.2,69.8,1.4,1,7
Breed_C,133030012.0,49,3,150,9.2,69.8,1.4,1,8
Breed_C,133030013.0,49,3,150,9.2,69.8,1.4,1,4
Breed_C,133030014.0,49,3,150,9.2,69.8,1.4,1,9
Breed_C,133030015.0,49,3,150,9.2,69.8,1.4,1,5
Breed_C,24908238001.0,22,2,250,24.8,14.7,7.4,0,4
Breed_C,24908238002.0,22,2,250,24.8,14.7,7.4,0,1
Breed_C,24908238003.0,22,2,250,24.8,14.7,7.4,0,0
Breed_C,24908238004.0,22,2,250,24.8,14.7,7.4,0,7
Breed_C,24908238005.0,22,2,250,24.8,14.7,7.4,0,5
Breed_C,24908238006.0,22,2,250,24.8,14.7,7.4,0,0
Breed_C,24908238007.0,22,2,250,24.8,14.7,7.4,0,7
Breed_C,24908238008.0,22,2,250,24.8,14.7,7.4,0,4
Breed_C,24908238009.0,22,2,250,24.8,14.7,7.4,0,1
Breed_C,24908238010.0,22,2,250,24.8,14.7,7.4,0,4
Breed_C,24908238011.0,22,2,250,24.8,14.7,7.4,0,8
Breed_C,24908238012.0,22,2,250,24.8,14.7,7.4,0,2
Breed_C,24908238013.0,22,2,250,24.8,14.7,7.4,0,3
Breed_C,24908238014.0,22,2,250,24.8,14.7,7.4,0,4
Breed_C,24908238015.0,22,2,250,24.8,14.7,7.4,0,3
Breed_C,23186565001.0,23,2,825,13.3,21.9,4.5,0,5
Breed_C,23186565002.0,23,2,825,13.3,21.9,4.5,0,7
Breed_C,23186565003.0,23,2,825,13.3,21.9,4.5,0,8
Breed_C,23186565004.0,23,2,825,13.3,21.9,4.5,0,8
Breed_C,23186565005.0,23,2,825,13.3,21.9,4.5,0,9
Breed_C,23186565006.0,23,2,825,13.3,21.9,4.5,0,7
Breed_C,23186565007.0,23,2,825,13.3,21.9,4.5,0,3
Breed_C,23186565008.0,23,2,825,13.3,21.9,4.5,0,1
Breed_C,23186565009.0,23,2,825,13.3,21.9,4.5,0,8
Breed_C,23186565010.0,23,2,825,13.3,21.9,4.5,0,8
Breed_C,23186565011.0,23,2,825,13.3,21.9,4.5,0,0
Breed_C,23186565012.0,23,2,825,13.3,21.9,4.5,0,1
Breed_C,23186565013.0,23,2,825,13.3,21.9,4.5,0,6
Breed_C,23186565014.0,23,2,825,13.3,21.9,4.5,0,6
Breed_C,23186565015.0,23,2,825,13.3,21.9,4.5,0,5
Breed_C,135659001.0,31,2,525,6.5,33.5,3,0,8
Breed_C,135659002.0,31,2,525,6.5,33.5,3,0,9
Breed_C,135659003.0,31,2,525,6.5,33.5,3,0,8
Breed_C,135659004.0,31,2,525,6.5,33.5,3,0,3
Breed_C,135659005.0,31,2,525,6.5,33.5,3,0,2
Breed_C,135659006.0,31,2,525,6.5,33.5,3,0,1
Breed_C,135659007.0,31,2,525,6.5,33.5,3,0,7
Breed_C,135659008.0,31,2,525,6.5,33.5,3,0,9
Breed_C,135659009.0,31,2,525,6.5,33.5,3,0,2
Breed_C,135659010.0,31,2,525,6.5,33.5,3,0,5
Breed_C,135659011.0,31,2,525,6.5,33.5,3,0,6
Breed_C,135659012.0,31,2,525,6.5,33.5,3,0,3
Breed_C,135659013.0,31,2,525,6.5,33.5,3,0,7
Breed_C,135659014.0,31,2,525,6.5,33.5,3,0,3
Breed_C,135659015.0,31,2,525,6.5,33.5,3,0,3
Breed_C,25519681001.0,51,4,250,16.1,24.5,5,0,9
Breed_C,25519681002.0,51,4,250,16.1,24.5,5,0,3
Breed_C,25519681003.0,51,4,250,16.1,24.5,5,0,7
